"","date","VW.cum","EW.cum","VW.ret","EW.ret"
"155",2013-08-12,1.1369961802053,1.12435636769243,-0.00270383081918324,-0.00126868899835375
"156",2013-08-13,1.13491511709963,1.12080170144251,-0.00183031670809586,-0.00316151208999338
"157",2013-08-14,1.15325918866067,1.13147456583786,0.0161633863930872,0.00952252693907196
"158",2013-08-15,1.14908894376745,1.124346793429,-0.00361605173773882,-0.00629954275956723
"159",2013-08-16,1.14885454997296,1.12287690068655,-0.000203982290278848,-0.00130733039933684
"160",2013-08-19,1.1390887523941,1.11550679291358,-0.00850046472731836,-0.0065635937193711
"161",2013-08-20,1.14399625114149,1.12008882484013,0.00430826723297351,0.00410757868590683
"162",2013-08-21,1.13917825181598,1.11553222501766,-0.0042115516730884,-0.00406807006857235
"163",2013-08-22,1.14814711669816,1.12502030462794,0.007873100515986,0.00850542852773861
"164",2013-08-23,1.14879880041408,1.12582813495308,0.000567596004421578,0.000718058440209335
"165",2013-08-26,1.14481992724133,1.12032244941986,-0.00346350742298729,-0.00489034281724454
"166",2013-08-27,1.12907532502838,1.10460912601691,-0.0137529071937889,-0.0140257150172147
"167",2013-08-28,1.12887546195548,1.10435062715696,-0.000177014826615252,-0.000234018399689617
"168",2013-08-29,1.131056206409,1.10763650720418,0.0019317847955822,0.00297539564556693
"169",2013-08-30,1.12655126014036,1.10247032896467,-0.00398295526173231,-0.00466414586907693
"170",2013-09-03,1.13784713861159,1.11622806898868,0.0100269547164824,0.0124790116001918
"171",2013-09-04,1.14691663415243,1.12463830888197,0.00797075040493445,0.007534517476256
"172",2013-09-05,1.15045870243222,1.12823915323575,0.00308833979237888,0.00320177991924142
"173",2013-09-06,1.14838502440051,1.1268378666498,-0.00180247933048872,-0.00124201201663487
"174",2013-09-09,1.16475562761047,1.1421440248286,0.0142553262730898,0.0135832834800937
"175",2013-09-10,1.17980829159402,1.15444550932089,0.0129234524622401,0.0107705195009302
"176",2013-09-11,1.19499015541012,1.16813602934363,0.012868076893741,0.0118589573195118
"177",2013-09-12,1.19383493307927,1.16690951033145,-0.000966721211573263,-0.00104997960971231
"178",2013-09-13,1.19875746463636,1.17104280670654,0.00412329328007988,0.00354208817264512
"179",2013-09-16,1.19865517265132,1.17074108568869,-8.53316772224666e-05,-0.000257651570139239
"180",2013-09-17,1.20762217239347,1.18078782832528,0.00748088353243648,0.0085815239248006
"181",2013-09-18,1.22465923477281,1.19908033611991,0.014107941017317,0.0154917821439431
"182",2013-09-19,1.22051094639298,1.19532095825505,-0.00338730012565425,-0.00313521767609515
"183",2013-09-20,1.21469283260673,1.19082860774498,-0.00476694928746246,-0.00375827971478648
"184",2013-09-23,1.20545670611544,1.1824123549811,-0.00760367250333027,-0.0070675601082657
"185",2013-09-24,1.20892459130807,1.18548639339125,0.00287682268059575,0.00259980234238766
"186",2013-09-25,1.20732188720162,1.1831085170936,-0.00132572711149703,-0.00200582335732058
"187",2013-09-26,1.21244455125195,1.19041755304387,0.00424299774950954,0.00617782379610166
"188",2013-09-27,1.20178533901602,1.17898031459349,-0.00879150491865621,-0.009607753532479
"189",2013-09-30,1.19477969833196,1.17070406061908,-0.00582936108190057,-0.00701984068093942
"190",2013-10-01,1.20605533548,1.18335468951086,0.0094374194370539,0.0108060006942245
"191",2013-10-02,1.20276863973681,1.1795621088142,-0.00272516164598813,-0.00320493993075699
"192",2013-10-03,1.18896044572682,1.16605416622989,-0.0114803409016431,-0.0114516586141341
"193",2013-10-04,1.20125769235839,1.17716894106868,0.0103428559593934,0.0095319541413097
"194",2013-10-07,1.187311481308,1.16151829879944,-0.0116096747093548,-0.0132951539267001
"195",2013-10-08,1.16951644698659,1.14283732414346,-0.0149876713916773,-0.0160832374963791
"196",2013-10-09,1.16029638314298,1.13605642006235,-0.0078836547082064,-0.00593339396417825
"197",2013-10-10,1.17985602175497,1.15625262822221,0.0168574502999024,0.0177774693256505
"198",2013-10-11,1.18450319109012,1.16306101437739,0.00393875968717028,0.00588832058755906
"199",2013-10-14,1.19331732441423,1.17029903291163,0.00744120690463856,0.0062232492059886
"200",2013-10-15,1.18174169965127,1.15805756064387,-0.0097003743481614,-0.0104601233731735
"201",2013-10-16,1.19631378404107,1.1722899446966,0.0123310232634659,0.012289876199945
"202",2013-10-17,1.17710266998614,1.14831462000949,-0.0160585912418741,-0.0204517020687318
"203",2013-10-18,1.20210872056274,1.17328344620356,0.0212437293825003,0.0217438894872397
"204",2013-10-21,1.19899160792363,1.16923983218298,-0.00259303720686421,-0.0034464084818262
"205",2013-10-22,1.20697694741282,1.17929399246816,0.00666004618916594,0.0085988862237214
"206",2013-10-23,1.19276036236879,1.1669936263028,-0.011778671559974,-0.0104302796791286
"207",2013-10-24,1.19886587744188,1.17531558210114,0.00511881117592417,0.00713110646944903
"208",2013-10-25,1.22803282745804,1.20847029676692,0.0243287848665781,0.0282092019970595
"209",2013-10-28,1.22189710504986,1.2022435587016,-0.00499638305344663,-0.00515257849694195
"210",2013-10-29,1.23600013801475,1.21846396074775,0.0115419153598235,0.0134917770436331
"211",2013-10-30,1.23041056772618,1.21203964224219,-0.00452230555374411,-0.0052724731403776
"212",2013-10-31,1.23117875365875,1.21298847462595,0.000624333009416,0.000782839397894142
"213",2013-11-01,1.22776413139505,1.20850786972056,-0.00277345775627669,-0.00369385612403828
"214",2013-11-04,1.21465384024796,1.19934000510378,-0.010678183872497,-0.00758610253725778
"215",2013-11-05,1.20998745644896,1.1939259137334,-0.00384173963344348,-0.00451422561353731
"216",2013-11-06,1.2141682322819,1.1979028589576,0.00345522245760255,0.00333098157804934
"217",2013-11-07,1.18947093021889,1.17508905459963,-0.0203409226220623,-0.0190447866347188
"218",2013-11-08,1.2307276542361,1.20882333546523,0.0346849367807731,0.0287078504676315
"219",2013-11-11,1.24472638855933,1.22328671148605,0.0113743558739838,0.0119648385305666
"220",2013-11-12,1.24048557912121,1.21838801557278,-0.0034070213961066,-0.00400453619521512
"221",2013-11-13,1.26326984688012,1.23853931898332,0.0183672169530937,0.0165393151877562
"222",2013-11-14,1.27610076613887,1.25141069031143,0.0101569108852275,0.0103923800648282
"223",2013-11-15,1.27817214674619,1.25444233208823,0.00162321084845329,0.00242257941399249
"224",2013-11-18,1.26401428430804,1.24364110438368,-0.0110766475972665,-0.00861038202256004
"225",2013-11-19,1.25543330644856,1.23731600069752,-0.00678867158860963,-0.00508595579855542
"226",2013-11-20,1.24493309383977,1.22843132307847,-0.00836381554866583,-0.00718060512758512
"227",2013-11-21,1.25438745646314,1.23713726825422,0.00759427367635412,0.00708704264714921
"228",2013-11-22,1.24836382261594,1.23159069034621,-0.00480205204234818,-0.00448339731599534
"229",2013-11-25,1.26025395271232,1.24031629861541,0.00952457118747829,0.00708482805009303
"230",2013-11-26,1.26719443219953,1.24604490499264,0.00550720707701147,0.00461866572552982
"231",2013-11-27,1.27820444015049,1.25773996559148,0.00868849141946559,0.00938574569181161
"232",2013-11-29,1.28402903977409,1.26534783068167,0.00455686073420147,0.00604883783479093
"233",2013-12-02,1.28370484421815,1.26282154631816,-0.000252483040415474,-0.00199651376662058
"234",2013-12-03,1.27217454940264,1.25006701950814,-0.00898204510751499,-0.0101000231166456
"235",2013-12-04,1.28041938728954,1.25651666169122,0.00648090145394775,0.00515943712011024
"236",2013-12-05,1.27064445439057,1.24884623574939,-0.00763416502124326,-0.00610451590153038
"237",2013-12-06,1.26854926343207,1.2494860407704,-0.00164891992505534,0.000512316891141396
"238",2013-12-09,1.25714319111652,1.23991378972923,-0.00899143032465877,-0.00766095076601769
"239",2013-12-10,1.27155170388576,1.25162616135454,0.0114613139307045,0.00944611772393378
"240",2013-12-11,1.25679969583827,1.23679845324826,-0.0116015793950073,-0.0118467546972915
"241",2013-12-12,1.24253472720254,1.22418360849798,-0.0113502324061343,-0.0101995961566331
"242",2013-12-13,1.24197398115685,1.22443871022294,-0.00045129205117278,0.000208385182733695
"243",2013-12-16,1.25682846576064,1.24154613511719,0.0119603830910759,0.013971646560518
"244",2013-12-17,1.25402499911125,1.23723556977978,-0.00223058812380406,-0.00347193327375117
"245",2013-12-18,1.27567011692816,1.25913217960698,0.0172605154061902,0.0176980118920247
"246",2013-12-19,1.27942473031763,1.26290402281457,0.00294324789743783,0.00299558955658252
"247",2013-12-20,1.2974697393327,1.27904712150956,0.014104002046752,0.0127825221896209
"248",2013-12-23,1.30513253160181,1.28689721046182,0.0059059506644441,0.00613745093535156
"249",2013-12-24,1.30391505788409,1.28535995194147,-0.000932835316137415,-0.00119454647026362
"250",2013-12-26,1.3085594381753,1.2925684458738,0.00356187334683633,0.00560815195886399
"251",2013-12-27,1.30385321825855,1.28638995337898,-0.00359648922277422,-0.00478001185511068
"252",2013-12-30,1.30776293053231,1.28862389010898,0.00299858313728718,0.00173659373204194
"253",2013-12-31,1.31766391837125,1.29910746385138,0.00757093476790183,0.0081354798889488
